FLIGHT,FLTDATE,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY
1217915184,2024/10/1,787,CKG,100,X,24R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,25L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,25R,LD3,1
1217915184,2024/10/1,787,CKG,400,B,31L,LD3,1
1217915184,2024/10/1,787,CKG,400,B,31R,LD3,1
1217915184,2024/10/1,787,CKG,400,B,32L,LD3,1
1217915184,2024/10/1,787,CKG,400,B,32R,LD3,1
1217915184,2024/10/1,787,CKG,50,B,5,BULK,1
2093265288,2024/11/28,787,GRU,429,B T,11L,LD3,1
2093265288,2024/11/28,787,GRU,429,B T,11R,LD3,1
2093265288,2024/11/28,787,GRU,429,B T,12L,LD3,1
2093265288,2024/11/28,787,GRU,429,B T,12R,LD3,1
2093265288,2024/11/28,787,GRU,428,B T,13L,LD3,1
2093265288,2024/11/28,787,GRU,2566,C T,13P,P6P,1
2093265288,2024/11/28,787,GRU,2792,C T,21P,P6P,1
2093265288,2024/11/28,787,GRU,3208,C T,22P,P6P,1
2093265288,2024/11/28,787,GRU,3183,C T,23P,P6P,1
2093265288,2024/11/28,787,GRU,3134,C T,31P,P6P,1
2093265288,2024/11/28,787,GRU,3108,C T,32P,P6P,1
2093265288,2024/11/28,787,GRU,3088,C T,33P,P6P,1
2093265288,2024/11/28,787,GRU,700,B,42L,LD3,1
2093265288,2024/11/28,787,GRU,701,B,43L,LD3,1
2093265288,2024/11/28,787,GRU,701,B,43R,LD3,1
2093265288,2024/11/28,787,GRU,701,B,44L,LD3,1
2093265288,2024/11/28,787,GRU,700,B,44R,LD3,1
2093265288,2024/11/28,787,GRU,136,B T,5,BULK,1
2093265288,2024/11/28,787,GRU,20,B,5,BULK,1
1529377860,2024/10/2,787,HGH,278,C,11L,LD3,1
1529377860,2024/10/2,787,HGH,500,B,11R,LD3,1
1529377860,2024/10/2,787,HGH,500,B,12L,LD3,1
1529377860,2024/10/2,787,HGH,500,B,12R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,11L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,11R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,12L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,12R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,13L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,13R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,14L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,14R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,15L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,15R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,21L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,21R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,22L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,22R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,23L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,23R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,24L,LD3,1
1217915184,2024/11/15,787,CKG,1168,C,11P,P6P,1
1217915184,2024/11/15,787,CKG,408,B,22R,LD3,1
1217915184,2024/11/15,787,CKG,408,B,23L,LD3,1
1217915184,2024/11/15,787,CKG,408,B,23R,LD3,1
1217915184,2024/11/15,787,CKG,408,B,24L,LD3,1
1217915184,2024/11/15,787,CKG,407,B,24R,LD3,1
1217915184,2024/11/15,787,CKG,377,C,25L,LD3,1
1217915184,2024/11/15,787,CKG,408,B,25R,LD3,1
1217915184,2024/11/15,787,CKG,50,B,5,BULK,1
1217915184,2024/11/15,787,CKG,1168,C,11P,P6P,1
1217915184,2024/11/15,787,CKG,408,B,22R,LD3,1
1217915184,2024/11/15,787,CKG,408,B,23L,LD3,1
1217915184,2024/11/15,787,CKG,408,B,23R,LD3,1
1217915184,2024/11/15,787,CKG,408,B,24L,LD3,1
1217915184,2024/11/15,787,CKG,407,B,24R,LD3,1
1217915184,2024/11/15,787,CKG,377,C,25L,LD3,1
1217915184,2024/11/15,787,CKG,408,B,25R,LD3,1
1217915184,2024/11/15,787,CKG,50,B,5,BULK,1
2093265288,2024/10/6,787,GRU,493,B T,11L,LD3,1
2093265288,2024/10/6,787,GRU,493,B T,11R,LD3,1
2093265288,2024/10/6,787,GRU,493,B T,12L,LD3,1
2093265288,2024/10/6,787,GRU,493,B T,12R,LD3,1
2093265288,2024/10/6,787,GRU,1894,C T,21P,P6P,1
2093265288,2024/10/6,787,GRU,2998,C T,22P,P6P,1
2093265288,2024/10/6,787,GRU,3078,C T,23P,P6P,1
2093265288,2024/10/6,787,GRU,3128,C T,31P,P6P,1
2093265288,2024/10/6,787,GRU,3817,C T,32P,P6P,1
2093265288,2024/10/6,787,GRU,1822,C T,33P,P6P,1
2093265288,2024/10/6,787,GRU,656,B,42L,LD3,1
2093265288,2024/10/6,787,GRU,656,B,42R,LD3,1
2093265288,2024/10/6,787,GRU,656,B,43L,LD3,1
2093265288,2024/10/6,787,GRU,656,B,43R,LD3,1
2093265288,2024/10/6,787,GRU,656,B,44L,LD3,1
2093265288,2024/10/6,787,GRU,656,B,44R,LD3,1
2093265288,2024/10/6,787,GRU,20,B,5,BULK,1
2093265288,2024/10/6,787,GRU,20,B T,5,BULK,1
7150063952,2024/10/13,787,PEK,1373,C,11P,P6P,1
7150063952,2024/10/13,787,PEK,100,X,14L,LD3,1
7150063952,2024/10/13,787,PEK,100,X,15L,LD3,1
7150063952,2024/10/13,787,PEK,100,X,15R,LD3,1
7150063952,2024/10/13,787,PEK,1356,C,21P,P6P,1
7150063952,2024/10/13,787,PEK,1415,C,22P,P6P,1
7150063952,2024/10/13,787,PEK,1746,C,23P,P6P,1
7150063952,2024/10/13,787,PEK,500,B,31L,LD3,1
7150063952,2024/10/13,787,PEK,500,B,31R,LD3,1
7150063952,2024/10/13,787,PEK,500,B,32L,LD3,1
7150063952,2024/10/13,787,PEK,500,B,32R,LD3,1
2093265288,2024/10/3,787,GRU,573,B T,11L,LD3,1
2093265288,2024/10/3,787,GRU,573,B T,11R,LD3,1
2093265288,2024/10/3,787,GRU,573,B T,12L,LD3,1
2093265288,2024/10/3,787,GRU,636,B,12R,LD3,1
2093265288,2024/10/3,787,GRU,637,B,13L,LD3,1
2093265288,2024/10/3,787,GRU,636,B,13R,LD3,1
2093265288,2024/10/3,787,GRU,637,B,14L,LD3,1
2093265288,2024/10/3,787,GRU,637,B,14R,LD3,1
2093265288,2024/10/3,787,GRU,637,B,15L,LD3,1
2093265288,2024/10/3,787,GRU,637,B,15R,LD3,1
2093265288,2024/10/3,787,GRU,2415,C,21P,P6P,1
2093265288,2024/10/3,787,GRU,3830,C T,22P,P6P,1
2093265288,2024/10/3,787,GRU,3835,C T,23P,P6P,1
2093265288,2024/10/3,787,GRU,3231,C T,31P,P6P,1
2093265288,2024/10/3,787,GRU,3097,C T,32P,P6P,1
2093265288,2024/10/3,787,GRU,2575,C,33P,P6P,1
2093265288,2024/10/3,787,GRU,3100,C,41P,P6P,1
2093265288,2024/10/3,787,GRU,3105,C,42P,P6P,1
2093265288,2024/10/3,787,GRU,20,B,5,BULK,1
2093265288,2024/10/3,787,GRU,20,B T,5,BULK,1
7150063952,2024/10/13,787,PEK,500,B,33L,LD3,1
7150063952,2024/10/13,787,PEK,500,B,33R,LD3,1
7150063952,2024/10/13,787,PEK,500,B,34L,LD3,1
7150063952,2024/10/13,787,PEK,100,B,5,BULK,1
1217915184,2024/11/29,787,CKG,500,B,13L,LD3,1
1217915184,2024/11/29,787,CKG,500,B,14L,LD3,1
1217915184,2024/11/29,787,CKG,500,B,14R,LD3,1
1217915184,2024/11/29,787,CKG,500,B,15L,LD3,1
1217915184,2024/11/29,787,CKG,500,B,15R,LD3,1
1217915184,2024/11/29,787,CKG,500,B,21L,LD3,1
1217915184,2024/11/29,787,CKG,500,B,21R,LD3,1
1217915184,2024/11/29,787,CKG,1890,X,22P,P6P,1
1217915184,2024/11/29,787,CKG,1890,X,23P,P6P,1
1217915184,2024/11/29,787,CKG,200,B,5,BULK,1
1217915184,2024/10/1,787,CKG,100,X,11L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,11R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,12L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,12R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,13L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,13R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,14L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,14R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,15L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,15R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,21L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,21R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,22L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,22R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,23L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,23R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,24L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,24R,LD3,1
1217915184,2024/10/1,787,CKG,100,X,25L,LD3,1
1217915184,2024/10/1,787,CKG,100,X,25R,LD3,1
1217915184,2024/10/1,787,CKG,400,B,31L,LD3,1
1217915184,2024/10/1,787,CKG,400,B,31R,LD3,1
1217915184,2024/10/1,787,CKG,400,B,32L,LD3,1
1217915184,2024/10/1,787,CKG,400,B,32R,LD3,1
1217915184,2024/10/1,787,CKG,50,B,5,BULK,1
1217915184,2024/10/4,787,CKG,437,B,11L,LD3,1
1217915184,2024/10/4,787,CKG,437,B,11R,LD3,1
1217915184,2024/10/4,787,CKG,437,B,12L,LD3,1
1217915184,2024/10/4,787,CKG,437,B,12R,LD3,1
1217915184,2024/10/4,787,CKG,438,B,13L,LD3,1
1217915184,2024/10/4,787,CKG,438,B,13R,LD3,1
1217915184,2024/10/4,787,CKG,438,B,25L,LD3,1
1217915184,2024/10/4,787,CKG,438,B,25R,LD3,1
1217915184,2024/10/4,787,CKG,100,B,5,BULK,1
7150063952,2024/10/9,787,PEK,1393,C,11P,P6P,1
7150063952,2024/10/9,787,PEK,550,B,22R,LD3,1
7150063952,2024/10/9,787,PEK,550,B,23L,LD3,1
7150063952,2024/10/9,787,PEK,550,B,23R,LD3,1
7150063952,2024/10/9,787,PEK,550,B,24L,LD3,1
7150063952,2024/10/9,787,PEK,550,B,24R,LD3,1
7150063952,2024/10/9,787,PEK,550,B,25L,LD3,1
7150063952,2024/10/9,787,PEK,550,B,25R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,11L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,11R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,25L,LD3,1
1217915184,2024/10/15,787,CKG,100,B,5,BULK,1
1217915184,2024/10/15,787,CKG,600,B,11L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,11R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,25L,LD3,1
1217915184,2024/10/15,787,CKG,100,B,5,BULK,1
1217915184,2024/10/15,787,CKG,600,B,12L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,25L,LD3,1
1217915184,2024/10/15,787,CKG,100,B,5,BULK,1
1217915184,2024/10/15,787,CKG,600,B,11L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,11R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,25L,LD3,1
1217915184,2024/10/15,787,CKG,100,B,5,BULK,1
7150063952,2024/10/10,787,PEK,1110,C,11P,P6P,1
7150063952,2024/10/10,787,PEK,500,B,22L,LD3,1
7150063952,2024/10/10,787,PEK,500,B,22R,LD3,1
7150063952,2024/10/10,787,PEK,500,B,23L,LD3,1
7150063952,2024/10/10,787,PEK,500,B,23R,LD3,1
7150063952,2024/10/10,787,PEK,500,B,24L,LD3,1
7150063952,2024/10/10,787,PEK,500,B,24R,LD3,1
7150063952,2024/10/10,787,PEK,500,B,25L,LD3,1
7150063952,2024/10/10,787,PEK,500,B,25R,LD3,1
7150063952,2024/10/10,787,PEK,1367,C,31P,P6P,1
7150063952,2024/10/10,787,PEK,915,C,32P,P6P,1
7150063952,2024/10/10,787,PEK,100,B,5,BULK,1
7150063952,2024/10/6,787,PEK,595,C,13,PLA,1
7150063952,2024/10/6,787,PEK,1374,C,13P,P6P,1
7150063952,2024/10/6,787,PEK,1513,C,21P,P6P,1
7150063952,2024/10/6,787,PEK,1536,C,22P,P6P,1
7150063952,2024/10/6,787,PEK,1846,C,23P,P6P,1
7150063952,2024/10/6,787,PEK,600,B,31L,LD3,1
7150063952,2024/10/6,787,PEK,600,B,31R,LD3,1
7150063952,2024/10/6,787,PEK,600,B,32L,LD3,1
7150063952,2024/10/6,787,PEK,600,B,32R,LD3,1
7150063952,2024/10/6,787,PEK,600,B,33L,LD3,1
7150063952,2024/10/6,787,PEK,600,B,33R,LD3,1
7150063952,2024/10/6,787,PEK,600,B,34L,LD3,1
7150063952,2024/10/6,787,PEK,600,B,34R,LD3,1
7150063952,2024/10/6,787,PEK,100,B,5,BULK,1
7150063952,2024/10/6,787,PEK,1266,C,11P,P6P,1
1217915184,2024/10/6,787,CKG,450,B,13L,LD3,1
1217915184,2024/10/6,787,CKG,450,B,13R,LD3,1
7150063952,2024/10/9,787,PEK,1419,C,31P,P6P,1
7150063952,2024/10/9,787,PEK,50,B,5,BULK,1
1217915184,2024/10/6,787,CKG,450,B,14L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,11L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,11R,LD3,1
7150063952,2024/10/12,787,PEK,1295,C,11P,P6P,1
7150063952,2024/10/12,787,PEK,1305,C,12P,P6P,1
7150063952,2024/10/12,787,PEK,1309,C,13P,P6P,1
7150063952,2024/10/12,787,PEK,1369,C,21P,P6P,1
7150063952,2024/10/12,787,PEK,1381,C,22P,P6P,1
7150063952,2024/10/12,787,PEK,1406,C,23P,P6P,1
7150063952,2024/10/12,787,PEK,1347,C,31P,P6P,1
7150063952,2024/10/12,787,PEK,632,B,33L,LD3,1
7150063952,2024/10/12,787,PEK,632,B,33R,LD3,1
7150063952,2024/10/12,787,PEK,632,B,34L,LD3,1
7150063952,2024/10/12,787,PEK,632,B,34R,LD3,1
7150063952,2024/10/12,787,PEK,632,B,41L,LD3,1
7150063952,2024/10/12,787,PEK,632,B,41R,LD3,1
7150063952,2024/10/12,787,PEK,633,B,42L,LD3,1
7150063952,2024/10/12,787,PEK,828,C,44,PLA,1
7150063952,2024/10/12,787,PEK,100,B,5,BULK,1
7150063952,2024/10/10,787,PEK,1110,C,11P,P6P,1
7150063952,2024/10/10,787,PEK,500,B,22L,LD3,1
7150063952,2024/10/10,787,PEK,500,B,22R,LD3,1
7150063952,2024/10/10,787,PEK,500,B,23L,LD3,1
7150063952,2024/10/10,787,PEK,500,B,23R,LD3,1
7150063952,2024/10/10,787,PEK,500,B,24L,LD3,1
7150063952,2024/10/10,787,PEK,500,B,24R,LD3,1
7150063952,2024/10/10,787,PEK,500,B,25L,LD3,1
7150063952,2024/10/10,787,PEK,500,B,25R,LD3,1
7150063952,2024/10/10,787,PEK,1367,C,31P,P6P,1
7150063952,2024/10/10,787,PEK,915,C,32P,P6P,1
7150063952,2024/10/10,787,PEK,100,B,5,BULK,1
1217915184,2024/10/15,787,CKG,600,B,11L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,11R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,12R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13L,LD3,1
1217915184,2024/10/15,787,CKG,600,B,13R,LD3,1
1217915184,2024/10/15,787,CKG,600,B,25L,LD3,1
1217915184,2024/10/15,787,CKG,100,B,5,BULK,1
1217915184,2024/11/3,787,CKG,600,B,15R,LD3,1
1217915184,2024/11/3,787,CKG,600,B,21L,LD3,1
1217915184,2024/11/3,787,CKG,600,B,21R,LD3,1
1217915184,2024/11/3,787,CKG,600,B,22L,LD3,1
1217915184,2024/11/3,787,CKG,600,B,22R,LD3,1
1217915184,2024/11/3,787,CKG,276,C,23,PLA,1
1217915184,2024/11/3,787,CKG,1710,E,23P,P6P,1
1217915184,2024/11/3,787,CKG,100,B,5,BULK,1
1217915184,2024/11/19,787,CKG,500,B,11L,LD3,1
1217915184,2024/11/19,787,CKG,500,B,11R,LD3,1
1217915184,2024/11/19,787,CKG,500,B,12L,LD3,1
1217915184,2024/11/19,787,CKG,500,B,12R,LD3,1
1217915184,2024/11/19,787,CKG,500,B,13R,LD3,1
1217915184,2024/11/19,787,CKG,1970,X,23P,P6P,1
1217915184,2024/11/19,787,CKG,1970,X,31P,P6P,1
1217915184,2024/11/19,787,CKG,100,B,5,BULK,1
1264465915,2024/11/20,787,MAD,1846,C,12P,P6P,1
1264465915,2024/11/20,787,MAD,1889,C,13P,P6P,1
1264465915,2024/11/20,787,MAD,1906,C,21P,P6P,1
1264465915,2024/11/20,787,MAD,2236,C,22P,P6P,1
1264465915,2024/11/20,787,MAD,2628,C,23P,P6P,1
1264465915,2024/11/20,787,MAD,1794,C,31P,P6P,1
1264465915,2024/11/20,787,MAD,713,C,33L,LD3,1
1264465915,2024/11/20,787,MAD,827,C,33R,LD3,1
1264465915,2024/11/20,787,MAD,1811,C,11P,P6P,1
1264465915,2024/11/20,787,MAD,623,C,34L,LD3,1
1264465915,2024/11/20,787,MAD,529,C,34R,LD3,1
1264465915,2024/11/20,787,MAD,1098,C,41L,LD3,1
1264465915,2024/11/20,787,MAD,549,B,41R,LD3,1
1264465915,2024/11/20,787,MAD,549,B,42L,LD3,1
1264465915,2024/11/20,787,MAD,549,B,42R,LD3,1
1264465915,2024/11/20,787,MAD,549,B,43L,LD3,1
1264465915,2024/11/20,787,MAD,549,B,43R,LD3,1
1264465915,2024/11/20,787,HAV,522,B,44L,LD3,1
1264465915,2024/11/20,787,HAV,522,B,44R,LD3,1
1264465915,2024/11/20,787,MAD,382,C,5,BULK,1
1264465915,2024/11/20,787,MAD,398,C,5,BULK,1
1264465915,2024/11/20,787,HAV,20,B,5,BULK,1
1264465915,2024/11/20,787,MAD,20,B,5,BULK,1
2093265288,2024/11/28,787,GRU,429,B T,11L,LD3,1
2093265288,2024/11/28,787,GRU,429,B T,11R,LD3,1
2093265288,2024/11/28,787,GRU,429,B T,12L,LD3,1
2093265288,2024/11/28,787,GRU,429,B T,12R,LD3,1
2093265288,2024/11/28,787,GRU,428,B T,13L,LD3,1
2093265288,2024/11/28,787,GRU,2566,C T,13P,P6P,1
2093265288,2024/11/28,787,GRU,2792,C T,21P,P6P,1
2093265288,2024/11/28,787,GRU,3208,C T,22P,P6P,1
2093265288,2024/11/28,787,GRU,3183,C T,23P,P6P,1
2093265288,2024/11/28,787,GRU,3134,C T,31P,P6P,1
2093265288,2024/11/28,787,GRU,3108,C T,32P,P6P,1
2093265288,2024/11/28,787,GRU,3088,C T,33P,P6P,1
2093265288,2024/11/28,787,GRU,700,B,42L,LD3,1
2093265288,2024/11/28,787,GRU,701,B,43L,LD3,1
2093265288,2024/11/28,787,GRU,701,B,43R,LD3,1
2093265288,2024/11/28,787,GRU,701,B,44L,LD3,1
2093265288,2024/11/28,787,GRU,700,B,44R,LD3,1
2093265288,2024/11/28,787,GRU,136,B T,5,BULK,1
2093265288,2024/11/28,787,GRU,20,B,5,BULK,1
2093265288,2024/11/3,787,GRU,551,B,11L,LD3,1
2093265288,2024/11/3,787,GRU,551,B,11R,LD3,1
2093265288,2024/11/3,787,GRU,551,B,12L,LD3,1
2093265288,2024/11/3,787,GRU,551,B,12R,LD3,1
2093265288,2024/11/3,787,GRU,3105,C,13P,P6P,1
2093265288,2024/11/3,787,GRU,3115,C,21P,P6P,1
2093265288,2024/11/3,787,GRU,3120,C,22P,P6P,1
2093265288,2024/11/3,787,GRU,3150,C,23P,P6P,1
2093265288,2024/11/3,787,GRU,3192,C T,31P,P6P,1
2093265288,2024/11/3,787,GRU,3175,C T,32P,P6P,1
2093265288,2024/11/3,787,GRU,3165,C T,33P,P6P,1
2093265288,2024/11/3,787,GRU,551,B,42L,LD3,1
2093265288,2024/11/3,787,GRU,551,B,43L,LD3,1
2093265288,2024/11/3,787,GRU,490,B T,44L,LD3,1
2093265288,2024/11/3,787,GRU,505,B T,44R,LD3,1
2093265288,2024/11/3,787,GRU,36,B T,5,BULK,1
8024034137,2024/11/27,787,MAD,1839,C,12P,P6P,1
8024034137,2024/11/27,787,MAD,1846,C,13P,P6P,1
8024034137,2024/11/27,787,MAD,2490,C,21P,P6P,1
8024034137,2024/11/27,787,MAD,2530,C,22P,P6P,1
8024034137,2024/11/27,787,MAD,2662,C,23P,P6P,1
8024034137,2024/11/27,787,MAD,3786,C,31P,P6P,1
8024034137,2024/11/27,787,MAD,628,B,33L,LD3,1
8024034137,2024/11/27,787,MAD,628,B,33R,LD3,1
8024034137,2024/11/27,787,MAD,628,B,34L,LD3,1
8024034137,2024/11/27,787,MAD,628,B,34R,LD3,1
8024034137,2024/11/27,787,MAD,628,B,41L,LD3,1
8024034137,2024/11/27,787,MAD,628,B,41R,LD3,1
8024034137,2024/11/27,787,MAD,628,B,43L,LD3,1
8024034137,2024/11/27,787,MAD,628,B,43R,LD3,1
8024034137,2024/11/27,787,MAD,628,B,44L,LD3,1
8024034137,2024/11/27,787,MAD,628,B,44R,LD3,1
8024034137,2024/11/27,787,MAD,256,C,5,BULK,1
8024034137,2024/11/27,787,MAD,20,B,5,BULK,1
8024034137,2024/11/27,787,MAD,1828,C,11P,P6P,1
7150063952,2024/10/4,787,PEK,1020,C,12P,P6P,1
7150063952,2024/10/4,787,PEK,434,B,31L,LD3,1
7150063952,2024/10/4,787,PEK,434,B,31R,LD3,1
7150063952,2024/10/4,787,PEK,434,B,32L,LD3,1
7150063952,2024/10/4,787,PEK,433,B,32R,LD3,1
7150063952,2024/10/4,787,PEK,1302,C,11P,P6P,1
7150063952,2024/10/4,787,PEK,434,B,33L,LD3,1
7150063952,2024/10/4,787,PEK,433,B,33R,LD3,1
7150063952,2024/10/4,787,PEK,433,B,34R,LD3,1
7150063952,2024/10/4,787,PEK,100,B,5,BULK,1
7150063952,2024/10/5,787,PEK,1620,X,11P,P6P,1
7150063952,2024/10/5,787,PEK,588,B,22R,LD3,1
7150063952,2024/10/5,787,PEK,589,B,23L,LD3,1
7150063952,2024/10/5,787,PEK,589,B,23R,LD3,1
7150063952,2024/10/5,787,PEK,589,B,24L,LD3,1
7150063952,2024/10/5,787,PEK,589,B,24R,LD3,1
7150063952,2024/10/5,787,PEK,589,B,25L,LD3,1
7150063952,2024/10/5,787,PEK,589,B,25R,LD3,1
7150063952,2024/10/5,787,PEK,1620,X,31P,P6P,1
7150063952,2024/10/5,787,PEK,1294,C,32P,P6P,1
7150063952,2024/10/5,787,PEK,100,B,5,BULK,1
1217915184,2024/10/6,787,CKG,450,B,14R,LD3,1
1217915184,2024/10/6,787,CKG,450,B,15L,LD3,1
